Line,Zcham,Distance,1,2,3,4,5,6,7,8,9,10,11,12,13
4,1.5,50%,1.965,1.965,0,1.965,0,0,0,0,0,0,0,0,0
4,1.5,60%,1.916,1.916,0,1.916,0,0,0,0,0,0,0,0,0
4,1.5,70%,1.869,1.869,0,1.869,0,0,0,0,0,0,0,0,0
4,1.5,80%,1.825,1.825,0,1.825,0,0,0,0,0,0,0,0,0
4,1.5,90%,1.782,1.782,0,1.782,0,0,0,0,0,0,0,0,0
4,1.5,100%,1.742,1.742,0,1.742,0,0,0,0,0,0,0,0,0
4,2,0%,2.161,2.161,0,2.161,0,0,0,0,0,0,0,0,0
4,2,10%,2.103,2.103,0,2.103,0,0,0,0,0,0,0,0,0
4,2,20%,2.047,2.047,0,2.047,0,0,0,0,0,0,0,0,0
4,2,30%,1.995,1.995,0,1.995,0,0,0,0,0,0,0,0,0
4,2,40%,1.945,1.945,0,1.945,0,0,0,0,0,0,0,0,0
4,2,50%,1.897,1.897,0,1.897,0,0,0,0,0,0,0,0,0
4,2,60%,1.852,1.852,0,1.852,0,0,0,0,0,0,0,0,0
4,2,70%,1.808,1.808,0,1.808,0,0,0,0,0,0,0,0,0
4,2,80%,1.767,1.767,0,1.767,0,0,0,0,0,0,0,0,0
4,2,90%,1.727,1.727,0,1.727,0,0,0,0,0,0,0,0,0
4,2,100%,1.69,1.69,0,1.69,0,0,0,0,0,0,0,0,0
4,2.5,0%,2.068,2.068,0,2.068,0,0,0,0,0,0,0,0,0
4,2.5,10%,2.016,2.016,0,2.016,0,0,0,0,0,0,0,0,0
4,2.5,20%,1.965,1.965,0,1.965,0,0,0,0,0,0,0,0,0
4,2.5,30%,1.917,1.917,0,1.917,0,0,0,0,0,0,0,0,0
4,2.5,40%,1.872,1.872,0,1.872,0,0,0,0,0,0,0,0,0
4,2.5,50%,1.828,1.828,0,1.828,0,0,0,0,0,0,0,0,0
4,2.5,60%,1.786,1.786,0,1.786,0,0,0,0,0,0,0,0,0
4,2.5,70%,1.746,1.746,0,1.746,0,0,0,0,0,0,0,0,0
4,2.5,80%,1.708,1.708,0,1.708,0,0,0,0,0,0,0,0,0
4,2.5,90%,1.671,1.671,0,1.671,0,0,0,0,0,0,0,0,0
4,2.5,100%,1.636,1.636,0,1.636,0,0,0,0,0,0,0,0,0
4,3,0%,1.977,1.977,0,1.977,0,0,0,0,0,0,0,0,0
4,3,10%,1.929,1.929,0,1.929,0,0,0,0,0,0,0,0,0
4,3,20%,1.884,1.884,0,1.884,0,0,0,0,0,0,0,0,0
4,3,30%,1.84,1.84,0,1.84,0,0,0,0,0,0,0,0,0
4,3,40%,1.799,1.799,0,1.799,0,0,0,0,0,0,0,0,0
4,3,50%,1.759,1.759,0,1.759,0,0,0,0,0,0,0,0,0
4,3,60%,1.721,1.721,0,1.721,0,0,0,0,0,0,0,0,0
4,3,70%,1.684,1.684,0,1.684,0,0,0,0,0,0,0,0,0
4,3,80%,1.649,1.649,0,1.649,0,0,0,0,0,0,0,0,0
4,3,90%,1.615,1.615,0,1.615,0,0,0,0,0,0,0,0,0
4,3,100%,1.583,1.583,0,1.583,0,0,0,0,0,0,0,0,0
4,3.5,0%,1.888,1.888,0,1.888,0,0,0,0,0,0,0,0,0
4,3.5,10%,1.845,1.845,0,1.845,0,0,0,0,0,0,0,0,0
4,3.5,20%,1.804,1.804,0,1.804,0,0,0,0,0,0,0,0,0
4,3.5,30%,1.765,1.765,0,1.765,0,0,0,0,0,0,0,0,0
4,3.5,40%,1.727,1.727,0,1.727,0,0,0,0,0,0,0,0,0
4,3.5,50%,1.691,1.691,0,1.691,0,0,0,0,0,0,0,0,0
4,3.5,60%,1.656,1.656,0,1.656,0,0,0,0,0,0,0,0,0
4,3.5,70%,1.623,1.623,0,1.623,0,0,0,0,0,0,0,0,0
4,3.5,80%,1.59,1.59,0,1.59,0,0,0,0,0,0,0,0,0
4,3.5,90%,1.559,1.559,0,1.559,0,0,0,0,0,0,0,0,0
4,3.5,100%,1.529,1.529,0,1.529,0,0,0,0,0,0,0,0,0
4,4,0%,1.802,1.802,0,1.802,0,0,0,0,0,0,0,0,0
4,4,10%,1.764,1.764,0,1.764,0,0,0,0,0,0,0,0,0
4,4,20%,1.727,1.727,0,1.727,0,0,0,0,0,0,0,0,0
4,4,30%,1.692,1.692,0,1.692,0,0,0,0,0,0,0,0,0
4,4,40%,1.657,1.657,0,1.657,0,0,0,0,0,0,0,0,0
4,4,50%,1.625,1.625,0,1.625,0,0,0,0,0,0,0,0,0
4,4,60%,1.593,1.593,0,1.593,0,0,0,0,0,0,0,0,0
4,4,70%,1.562,1.562,0,1.562,0,0,0,0,0,0,0,0,0
4,4,80%,1.533,1.533,0,1.533,0,0,0,0,0,0,0,0,0
4,4,90%,1.505,1.505,0,1.505,0,0,0,0,0,0,0,0,0
4,4,100%,1.477,1.477,0,1.477,0,0,0,0,0,0,0,0,0
4,4.5,0%,1.72,1.72,0,1.72,0,0,0,0,0,0,0,0,0
4,4.5,10%,1.686,1.686,0,1.686,0,0,0,0,0,0,0,0,0
4,4.5,20%,1.653,1.653,0,1.653,0,0,0,0,0,0,0,0,0
4,4.5,30%,1.621,1.621,0,1.621,0,0,0,0,0,0,0,0,0
4,4.5,40%,1.591,1.591,0,1.591,0,0,0,0,0,0,0,0,0
4,4.5,50%,1.561,1.561,0,1.561,0,0,0,0,0,0,0,0,0
4,4.5,60%,1.532,1.532,0,1.532,0,0,0,0,0,0,0,0,0
4,4.5,70%,1.504,1.504,0,1.504,0,0,0,0,0,0,0,0,0
4,4.5,80%,1.477,1.477,0,1.477,0,0,0,0,0,0,0,0,0
4,4.5,90%,1.451,1.451,0,1.451,0,0,0,0,0,0,0,0,0
4,4.5,100%,1.426,1.426,0,1.426,0,0,0,0,0,0,0,0,0
4,5,0%,1.643,1.643,0,1.643,0,0,0,0,0,0,0,0,0
4,5,10%,1.613,1.613,0,1.613,0,0,0,0,0,0,0,0,0
4,5,20%,1.583,1.583,0,1.583,0,0,0,0,0,0,0,0,0
4,5,30%,1.554,1.554,0,1.554,0,0,0,0,0,0,0,0,0
4,5,40%,1.527,1.527,0,1.527,0,0,0,0,0,0,0,0,0
4,5,50%,1.5,1.5,0,1.5,0,0,0,0,0,0,0,0,0
4,5,60%,1.473,1.473,0,1.473,0,0,0,0,0,0,0,0,0
4,5,70%,1.448,1.448,0,1.448,0,0,0,0,0,0,0,0,0
4,5,80%,1.424,1.424,0,1.424,0,0,0,0,0,0,0,0,0
4,5,90%,1.4,1.4,0,1.4,0,0,0,0,0,0,0,0,0
4,5,100%,1.377,1.377,0,1.377,0,0,0,0,0,0,0,0,0
4,5.5,0%,1.571,1.571,0,1.571,0,0,0,0,0,0,0,0,0
4,5.5,10%,1.543,1.543,0,1.543,0,0,0,0,0,0,0,0,0
4,5.5,20%,1.517,1.517,0,1.517,0,0,0,0,0,0,0,0,0
4,5.5,30%,1.491,1.491,0,1.491,0,0,0,0,0,0,0,0,0
4,5.5,40%,1.466,1.466,0,1.466,0,0,0,0,0,0,0,0,0
4,5.5,50%,1.441,1.441,0,1.441,0,0,0,0,0,0,0,0,0
4,5.5,60%,1.417,1.417,0,1.417,0,0,0,0,0,0,0,0,0
4,5.5,70%,1.394,1.394,0,1.394,0,0,0,0,0,0,0,0,0
4,5.5,80%,1.372,1.372,0,1.372,0,0,0,0,0,0,0,0,0
4,5.5,90%,1.35,1.35,0,1.35,0,0,0,0,0,0,0,0,0
4,5.5,100%,1.329,1.329,0,1.329,0,0,0,0,0,0,0,0,0
4,6,0%,1.503,1.503,0,1.503,0,0,0,0,0,0,0,0,0
4,6,10%,1.478,1.478,0,1.478,0,0,0,0,0,0,0,0,0
4,6,20%,1.454,1.454,0,1.454,0,0,0,0,0,0,0,0,0
4,6,30%,1.431,1.431,0,1.431,0,0,0,0,0,0,0,0,0
4,6,40%,1.408,1.408,0,1.408,0,0,0,0,0,0,0,0,0
4,6,50%,1.386,1.386,0,1.386,0,0,0,0,0,0,0,0,0
4,6,60%,1.364,1.364,0,1.364,0,0,0,0,0,0,0,0,0
4,6,70%,1.343,1.343,0,1.343,0,0,0,0,0,0,0,0,0
4,6,80%,1.323,1.323,0,1.323,0,0,0,0,0,0,0,0,0
4,6,90%,1.303,1.303,0,1.303,0,0,0,0,0,0,0,0,0
4,6,100%,1.283,1.283,0,1.283,0,0,0,0,0,0,0,0,0
4,6.5,0%,1.439,1.439,0,1.439,0,0,0,0,0,0,0,0,0
4,6.5,10%,1.417,1.417,0,1.417,0,0,0,0,0,0,0,0,0
4,6.5,20%,1.395,1.395,0,1.395,0,0,0,0,0,0,0,0,0
4,6.5,30%,1.374,1.374,0,1.374,0,0,0,0,0,0,0,0,0
4,6.5,40%,1.353,1.353,0,1.353,0,0,0,0,0,0,0,0,0
4,6.5,50%,1.333,1.333,0,1.333,0,0,0,0,0,0,0,0,0
4,6.5,60%,1.313,1.313,0,1.313,0,0,0,0,0,0,0,0,0
4,6.5,70%,1.294,1.294,0,1.294,0,0,0,0,0,0,0,0,0
4,6.5,80%,1.276,1.276,0,1.276,0,0,0,0,0,0,0,0,0
4,6.5,90%,1.257,1.257,0,1.257,0,0,0,0,0,0,0,0,0
4,6.5,100%,1.239,1.239,0,1.239,0,0,0,0,0,0,0,0,0
4,7,0%,1.379,1.379,0,1.379,0,0,0,0,0,0,0,0,0
4,7,10%,1.359,1.359,0,1.359,0,0,0,0,0,0,0,0,0
4,7,20%,1.34,1.34,0,1.34,0,0,0,0,0,0,0,0,0
4,7,30%,1.32,1.32,0,1.32,0,0,0,0,0,0,0,0,0
4,7,40%,1.302,1.302,0,1.302,0,0,0,0,0,0,0,0,0
4,7,50%,1.283,1.283,0,1.283,0,0,0,0,0,0,0,0,0
4,7,60%,1.265,1.265,0,1.265,0,0,0,0,0,0,0,0,0
4,7,70%,1.248,1.248,0,1.248,0,0,0,0,0,0,0,0,0
4,7,80%,1.231,1.231,0,1.231,0,0,0,0,0,0,0,0,0
4,7,90%,1.214,1.214,0,1.214,0,0,0,0,0,0,0,0,0
4,7,100%,1.198,1.198,0,1.198,0,0,0,0,0,0,0,0,0
4,7.5,0%,1.323,1.323,0,1.323,0,0,0,0,0,0,0,0,0
4,7.5,10%,1.305,1.305,0,1.305,0,0,0,0,0,0,0,0,0
4,7.5,20%,1.288,1.288,0,1.288,0,0,0,0,0,0,0,0,0
4,7.5,30%,1.27,1.27,0,1.27,0,0,0,0,0,0,0,0,0
4,7.5,40%,1.253,1.253,0,1.253,0,0,0,0,0,0,0,0,0
4,7.5,50%,1.236,1.236,0,1.236,0,0,0,0,0,0,0,0,0
4,7.5,60%,1.22,1.22,0,1.22,0,0,0,0,0,0,0,0,0
4,7.5,70%,1.204,1.204,0,1.204,0,0,0,0,0,0,0,0,0
4,7.5,80%,1.188,1.188,0,1.188,0,0,0,0,0,0,0,0,0
4,7.5,90%,1.173,1.173,0,1.173,0,0,0,0,0,0,0,0,0
4,7.5,100%,1.158,1.158,0,1.158,0,0,0,0,0,0,0,0,0
4,8,0%,1.271,1.271,0,1.271,0,0,0,0,0,0,0,0,0
4,8,10%,1.255,1.255,0,1.255,0,0,0,0,0,0,0,0,0
4,8,20%,1.239,1.239,0,1.239,0,0,0,0,0,0,0,0,0
4,8,30%,1.223,1.223,0,1.223,0,0,0,0,0,0,0,0,0
4,8,40%,1.207,1.207,0,1.207,0,0,0,0,0,0,0,0,0
4,8,50%,1.192,1.192,0,1.192,0,0,0,0,0,0,0,0,0
4,8,60%,1.177,1.177,0,1.177,0,0,0,0,0,0,0,0,0
4,8,70%,1.162,1.162,0,1.162,0,0,0,0,0,0,0,0,0
4,8,80%,1.148,1.148,0,1.148,0,0,0,0,0,0,0,0,0
4,8,90%,1.134,1.134,0,1.134,0,0,0,0,0,0,0,0,0
4,8,100%,1.12,1.12,0,1.12,0,0,0,0,0,0,0,0,0
4,8.5,0%,1.223,1.223,0,1.223,0,0,0,0,0,0,0,0,0
4,8.5,10%,1.208,1.208,0,1.208,0,0,0,0,0,0,0,0,0
4,8.5,20%,1.193,1.193,0,1.193,0,0,0,0,0,0,0,0,0
4,8.5,30%,1.178,1.178,0,1.178,0,0,0,0,0,0,0,0,0
4,8.5,40%,1.164,1.164,0,1.164,0,0,0,0,0,0,0,0,0
4,8.5,50%,1.15,1.15,0,1.15,0,0,0,0,0,0,0,0,0
4,8.5,60%,1.136,1.136,0,1.136,0,0,0,0,0,0,0,0,0
4,8.5,70%,1.123,1.123,0,1.123,0,0,0,0,0,0,0,0,0
4,8.5,80%,1.11,1.11,0,1.11,0,0,0,0,0,0,0,0,0
4,8.5,90%,1.097,1.097,0,1.097,0,0,0,0,0,0,0,0,0
4,8.5,100%,1.084,1.084,0,1.084,0,0,0,0,0,0,0,0,0
4,9,0%,1.177,1.177,0,1.177,0,0,0,0,0,0,0,0,0
4,9,10%,1.163,1.163,0,1.163,0,0,0,0,0,0,0,0,0
4,9,20%,1.15,1.15,0,1.15,0,0,0,0,0,0,0,0,0
4,9,30%,1.137,1.137,0,1.137,0,0,0,0,0,0,0,0,0
4,9,40%,1.124,1.124,0,1.124,0,0,0,0,0,0,0,0,0
4,9,50%,1.111,1.111,0,1.111,0,0,0,0,0,0,0,0,0
4,9,60%,1.098,1.098,0,1.098,0,0,0,0,0,0,0,0,0
4,9,70%,1.086,1.086,0,1.086,0,0,0,0,0,0,0,0,0
4,9,80%,1.073,1.073,0,1.073,0,0,0,0,0,0,0,0,0
4,9,90%,1.061,1.061,0,1.061,0,0,0,0,0,0,0,0,0
4,9,100%,1.05,1.05,0,1.05,0,0,0,0,0,0,0,0,0
4,9.5,0%,1.134,1.134,0,1.134,0,0,0,0,0,0,0,0,0
4,9.5,10%,1.122,1.122,0,1.122,0,0,0,0,0,0,0,0,0
4,9.5,20%,1.109,1.109,0,1.109,0,0,0,0,0,0,0,0,0
4,9.5,30%,1.097,1.097,0,1.097,0,0,0,0,0,0,0,0,0
4,9.5,40%,1.085,1.085,0,1.085,0,0,0,0,0,0,0,0,0
4,9.5,50%,1.074,1.074,0,1.074,0,0,0,0,0,0,0,0,0
4,9.5,60%,1.062,1.062,0,1.062,0,0,0,0,0,0,0,0,0
4,9.5,70%,1.05,1.05,0,1.05,0,0,0,0,0,0,0,0,0
4,9.5,80%,1.039,1.039,0,1.039,0,0,0,0,0,0,0,0,0
4,9.5,90%,1.028,1.028,0,1.028,0,0,0,0,0,0,0,0,0
4,9.5,100%,1.017,1.017,0,1.017,0,0,0,0,0,0,0,0,0
4,10,0%,1.094,1.094,0,1.094,0,0,0,0,0,0,0,0,0
4,10,10%,1.083,1.083,0,1.083,0,0,0,0,0,0,0,0,0
4,10,20%,1.071,1.071,0,1.071,0,0,0,0,0,0,0,0,0
4,10,30%,1.06,1.06,0,1.06,0,0,0,0,0,0,0,0,0
4,10,40%,1.049,1.049,0,1.049,0,0,0,0,0,0,0,0,0
4,10,50%,1.038,1.038,0,1.038,0,0,0,0,0,0,0,0,0
4,10,60%,1.028,1.028,0,1.028,0,0,0,0,0,0,0,0,0
4,10,70%,1.017,1.017,0,1.017,0,0,0,0,0,0,0,0,0
4,10,80%,1.007,1.007,0,1.007,0,0,0,0,0,0,0,0,0
4,10,90%,0.996,0.996,0,0.996,0,0,0,0,0,0,0,0,0
4,10,100%,0.986,0.986,0,0.986,0,0,0,0,0,0,0,0,0
5,0,0%,1.879,1.879,0,1.879,1.879,0,0,0,0,0,0,0,0
5,0,10%,1.87,1.87,0,1.87,1.87,0,0,0,0,0,0,0,0
5,0,20%,1.861,1.861,0,1.861,1.861,0,0,0,0,0,0,0,0
5,0,30%,1.853,1.853,0,1.853,1.853,0,0,0,0,0,0,0,0
5,0,40%,1.884,1.884,0,1.884,1.884,0,0,0,0,0,0,0,0
5,0,50%,1.836,1.836,0,1.836,1.836,0,0,0,0,0,0,0,0
5,0,60%,1.827,1.827,0,1.827,1.827,0,0,0,0,0,0,0,0
5,0,70%,1.819,1.819,0,1.819,1.819,0,0,0,0,0,0,0,0
5,0,80%,1.811,1.811,0,1.811,1.811,0,0,0,0,0,0,0,0
5,0,90%,1.802,1.802,0,1.802,1.802,0,0,0,0,0,0,0,0
5,0,100%,1.794,1.794,0,1.794,1.794,0,0,0,0,0,0,0,0
5,0.5,0%,1.838,1.838,0,1.838,1.838,0,0,0,0,0,0,0,0
5,0.5,10%,1.829,1.829,0,1.829,1.829,0,0,0,0,0,0,0,0
5,0.5,20%,1.821,1.821,0,1.821,1.821,0,0,0,0,0,0,0,0
5,0.5,30%,1.812,1.812,0,1.812,1.812,0,0,0,0,0,0,0,0
5,0.5,40%,1.804,1.804,0,1.804,1.804,0,0,0,0,0,0,0,0
5,0.5,50%,1.796,1.796,0,1.796,1.796,0,0,0,0,0,0,0,0
5,0.5,60%,1.788,1.788,0,1.788,1.788,0,0,0,0,0,0,0,0
5,0.5,70%,1.78,1.78,0,1.78,1.78,0,0,0,0,0,0,0,0
5,0.5,80%,1.772,1.772,0,1.772,1.772,0,0,0,0,0,0,0,0
5,0.5,90%,1.764,1.764,0,1.764,1.764,0,0,0,0,0,0,0,0
5,0.5,100%,1.756,1.756,0,1.756,1.756,0,0,0,0,0,0,0,0
5,1,0%,1.791,1.791,0,1.791,1.791,0,0,0,0,0,0,0,0
5,1,10%,1.783,1.783,0,1.783,1.783,0,0,0,0,0,0,0,0
5,1,20%,1.775,1.775,0,1.775,1.775,0,0,0,0,0,0,0,0
5,1,30%,1.767,1.767,0,1.767,1.767,0,0,0,0,0,0,0,0
5,1,40%,1.76,1.76,0,1.76,1.76,0,0,0,0,0,0,0,0
5,1,50%,1.752,1.752,0,1.752,1.752,0,0,0,0,0,0,0,0
5,1,60%,1.744,1.744,0,1.744,1.744,0,0,0,0,0,0,0,0
5,1,70%,1.737,1.737,0,1.737,1.737,0,0,0,0,0,0,0,0
5,1,80%,1.729,1.729,0,1.729,1.729,0,0,0,0,0,0,0,0
5,1,90%,1.722,1.722,0,1.722,1.722,0,0,0,0,0,0,0,0
5,1,100%,1.714,1.714,0,1.714,1.714,0,0,0,0,0,0,0,0
5,1.5,0%,1.742,1.742,0,1.742,1.742,0,0,0,0,0,0,0,0
5,1.5,10%,1.734,1.734,0,1.734,1.734,0,0,0,0,0,0,0,0
5,1.5,20%,1.727,1.727,0,1.727,1.727,0,0,0,0,0,0,0,0
5,1.5,30%,1.719,1.719,0,1.719,1.719,0,0,0,0,0,0,0,0
5,1.5,40%,1.712,1.712,0,1.712,1.712,0,0,0,0,0,0,0,0
5,1.5,50%,1.704,1.704,0,1.704,1.704,0,0,0,0,0,0,0,0
5,1.5,60%,1.679,1.679,0,1.679,1.679,0,0,0,0,0,0,0,0
5,1.5,70%,1.69,1.69,0,1.69,1.69,0,0,0,0,0,0,0,0
5,1.5,80%,1.683,1.683,0,1.683,1.683,0,0,0,0,0,0,0,0
5,1.5,90%,1.676,1.676,0,1.676,1.676,0,0,0,0,0,0,0,0
5,1.5,100%,1.669,1.669,0,1.669,1.669,0,0,0,0,0,0,0,0
5,2,0%,1.69,1.69,0,1.69,1.69,0,0,0,0,0,0,0,0
5,2,10%,1.683,1.683,0,1.683,1.683,0,0,0,0,0,0,0,0
5,2,20%,1.676,1.676,0,1.676,1.676,0,0,0,0,0,0,0,0
5,2,30%,1.669,1.669,0,1.669,1.669,0,0,0,0,0,0,0,0
5,2,40%,1.662,1.662,0,1.662,1.662,0,0,0,0,0,0,0,0
5,2,50%,1.655,1.655,0,1.655,1.655,0,0,0,0,0,0,0,0
5,2,60%,1.648,1.648,0,1.648,1.648,0,0,0,0,0,0,0,0
5,2,70%,1.641,1.641,0,1.641,1.641,0,0,0,0,0,0,0,0
5,2,80%,1.635,1.635,0,1.635,1.635,0,0,0,0,0,0,0,0
5,2,90%,1.628,1.628,0,1.628,1.628,0,0,0,0,0,0,0,0
5,2,100%,1.621,1.621,0,1.621,1.621,0,0,0,0,0,0,0,0
5,2.5,0%,1.636,1.636,0,1.636,1.636,0,0,0,0,0,0,0,0
5,2.5,10%,1.63,1.63,0,1.63,1.63,0,0,0,0,0,0,0,0
5,2.5,20%,1.623,1.623,0,1.623,1.623,0,0,0,0,0,0,0,0
5,2.5,30%,1.617,1.617,0,1.617,1.617,0,0,0,0,0,0,0,0
5,2.5,40%,1.61,1.61,0,1.61,1.61,0,0,0,0,0,0,0,0
5,2.5,50%,1.603,1.603,0,1.603,1.603,0,0,0,0,0,0,0,0
5,2.5,60%,1.598,1.598,0,1.598,1.598,0,0,0,0,0,0,0,0
5,2.5,70%,1.591,1.591,0,1.591,1.591,0,0,0,0,0,0,0,0
5,2.5,80%,1.585,1.585,0,1.585,1.585,0,0,0,0,0,0,0,0
5,2.5,90%,1.579,1.579,0,1.579,1.579,0,0,0,0,0,0,0,0
5,2.5,100%,1.573,1.573,0,1.573,1.573,0,0,0,0,0,0,0,0
5,3,0%,1.583,1.583,0,1.583,1.583,0,0,0,0,0,0,0,0
5,3,10%,1.577,1.577,0,1.577,1.577,0,0,0,0,0,0,0,0
5,3,20%,1.571,1.571,0,1.571,1.571,0,0,0,0,0,0,0,0
5,3,30%,1.565,1.565,0,1.565,1.565,0,0,0,0,0,0,0,0
5,3,40%,1.559,1.559,0,1.559,1.559,0,0,0,0,0,0,0,0
5,3,50%,1.553,1.553,0,1.553,1.553,0,0,0,0,0,0,0,0
5,3,60%,1.547,1.547,0,1.547,1.547,0,0,0,0,0,0,0,0
5,3,70%,1.541,1.541,0,1.541,1.541,0,0,0,0,0,0,0,0
5,3,80%,1.535,1.535,0,1.535,1.535,0,0,0,0,0,0,0,0
5,3,90%,1.53,1.53,0,1.53,1.53,0,0,0,0,0,0,0,0
5,3,100%,1.524,1.524,0,1.524,1.524,0,0,0,0,0,0,0,0
5,3.5,0%,1.529,1.529,0,1.529,1.529,0,0,0,0,0,0,0,0
5,3.5,10%,1.524,1.524,0,1.524,1.524,0,0,0,0,0,0,0,0
5,3.5,20%,1.518,1.518,0,1.518,1.518,0,0,0,0,0,0,0,0
5,3.5,30%,1.513,1.513,0,1.513,1.513,0,0,0,0,0,0,0,0
5,3.5,40%,1.507,1.507,0,1.507,1.507,0,0,0,0,0,0,0,0
5,3.5,50%,1.502,1.502,0,1.502,1.502,0,0,0,0,0,0,0,0
5,3.5,60%,1.496,1.496,0,1.496,1.496,0,0,0,0,0,0,0,0
5,3.5,70%,1.491,1.491,0,1.491,1.491,0,0,0,0,0,0,0,0
5,3.5,80%,1.486,1.486,0,1.486,1.486,0,0,0,0,0,0,0,0
5,3.5,90%,1.48,1.48,0,1.48,1.48,0,0,0,0,0,0,0,0
5,3.5,100%,1.475,1.475,0,1.475,1.475,0,0,0,0,0,0,0,0
5,4,0%,1.477,1.477,0,1.477,1.477,0,0,0,0,0,0,0,0
5,4,10%,1.472,1.472,0,1.472,1.472,0,0,0,0,0,0,0,0
5,4,20%,1.467,1.467,0,1.467,1.467,0,0,0,0,0,0,0,0
5,4,30%,1.462,1.462,0,1.462,1.462,0,0,0,0,0,0,0,0
5,4,40%,1.457,1.457,0,1.457,1.457,0,0,0,0,0,0,0,0
5,4,50%,1.452,1.452,0,1.452,1.452,0,0,0,0,0,0,0,0
5,4,60%,1.447,1.447,0,1.447,1.447,0,0,0,0,0,0,0,0
5,4,70%,1.442,1.442,0,1.442,1.442,0,0,0,0,0,0,0,0
5,4,80%,1.437,1.437,0,1.437,1.437,0,0,0,0,0,0,0,0
5,4,90%,1.432,1.432,0,1.432,1.432,0,0,0,0,0,0,0,0
5,4,100%,1.427,1.427,0,1.427,1.427,0,0,0,0,0,0,0,0
5,4.5,0%,1.426,1.426,0,1.426,1.426,0,0,0,0,0,0,0,0
5,4.5,10%,1.421,1.421,0,1.421,1.421,0,0,0,0,0,0,0,0
5,4.5,20%,1.417,1.417,0,1.417,1.417,0,0,0,0,0,0,0,0
5,4.5,30%,1.412,1.412,0,1.412,1.412,0,0,0,0,0,0,0,0
5,4.5,40%,1.407,1.407,0,1.407,1.407,0,0,0,0,0,0,0,0
5,4.5,50%,1.403,1.403,0,1.403,1.403,0,0,0,0,0,0,0,0
5,4.5,60%,1.398,1.398,0,1.398,1.398,0,0,0,0,0,0,0,0
5,4.5,70%,1.393,1.393,0,1.393,1.393,0,0,0,0,0,0,0,0
5,4.5,80%,1.389,1.389,0,1.389,1.389,0,0,0,0,0,0,0,0
5,4.5,90%,1.384,1.384,0,1.384,1.384,0,0,0,0,0,0,0,0
5,4.5,100%,1.38,1.38,0,1.38,1.38,0,0,0,0,0,0,0,0
5,5,0%,1.377,1.377,0,1.377,1.377,0,0,0,0,0,0,0,0
5,5,10%,1.372,1.372,0,1.372,1.372,0,0,0,0,0,0,0,0
5,5,20%,1.368,1.368,0,1.368,1.368,0,0,0,0,0,0,0,0
5,5,30%,1.364,1.364,0,1.364,1.364,0,0,0,0,0,0,0,0
5,5,40%,1.359,1.359,0,1.359,1.359,0,0,0,0,0,0,0,0
5,5,50%,1.355,1.355,0,1.355,1.355,0,0,0,0,0,0,0,0
5,5,60%,1.351,1.351,0,1.351,1.351,0,0,0,0,0,0,0,0
5,5,70%,1.347,1.347,0,1.347,1.347,0,0,0,0,0,0,0,0
5,5,80%,1.342,1.342,0,1.342,1.342,0,0,0,0,0,0,0,0
5,5,90%,1.338,1.338,0,1.338,1.338,0,0,0,0,0,0,0,0
5,5,100%,1.334,1.334,0,1.334,1.334,0,0,0,0,0,0,0,0
5,5.5,0%,1.329,1.329,0,1.329,1.329,0,0,0,0,0,0,0,0
5,5.5,10%,1.325,1.325,0,1.325,1.325,0,0,0,0,0,0,0,0
5,5.5,20%,1.321,1.321,0,1.321,1.321,0,0,0,0,0,0,0,0
5,5.5,30%,1.317,1.317,0,1.317,1.317,0,0,0,0,0,0,0,0
5,5.5,40%,1.313,1.313,0,1.313,1.313,0,0,0,0,0,0,0,0
5,5.5,50%,1.309,1.309,0,1.309,1.309,0,0,0,0,0,0,0,0
5,5.5,60%,1.305,1.305,0,1.305,1.305,0,0,0,0,0,0,0,0
5,5.5,70%,1.301,1.301,0,1.301,1.301,0,0,0,0,0,0,0,0
5,5.5,80%,1.297,1.297,0,1.297,1.297,0,0,0,0,0,0,0,0
5,5.5,90%,1.294,1.294,0,1.294,1.294,0,0,0,0,0,0,0,0
5,5.5,100%,1.29,1.29,0,1.29,1.29,0,0,0,0,0,0,0,0
5,6,0%,1.283,1.283,0,1.283,1.283,0,0,0,0,0,0,0,0
5,6,10%,1.279,1.279,0,1.279,1.279,0,0,0,0,0,0,0,0
5,6,20%,1.276,1.276,0,1.276,1.276,0,0,0,0,0,0,0,0
5,6,30%,1.272,1.272,0,1.272,1.272,0,0,0,0,0,0,0,0
5,6,40%,1.269,1.269,0,1.269,1.269,0,0,0,0,0,0,0,0
5,6,50%,1.265,1.265,0,1.265,1.265,0,0,0,0,0,0,0,0
5,6,60%,1.261,1.261,0,1.261,1.261,0,0,0,0,0,0,0,0
5,6,70%,1.258,1.258,0,1.258,1.258,0,0,0,0,0,0,0,0
5,6,80%,1.254,1.254,0,1.254,1.254,0,0,0,0,0,0,0,0
5,6,90%,1.251,1.251,0,1.251,1.251,0,0,0,0,0,0,0,0
5,6,100%,1.247,1.247,0,1.247,1.247,0,0,0,0,0,0,0,0
5,6.5,0%,1.239,1.239,0,1.239,1.239,0,0,0,0,0,0,0,0
5,6.5,10%,1.236,1.236,0,1.236,1.236,0,0,0,0,0,0,0,0
5,6.5,20%,1.233,1.233,0,1.233,1.233,0,0,0,0,0,0,0,0
5,6.5,30%,1.229,1.229,0,1.229,1.229,0,0,0,0,0,0,0,0
5,6.5,40%,1.226,1.226,0,1.226,1.226,0,0,0,0,0,0,0,0
